n_distributor_id,dist_name,scan_date,time_slot,challan_count,total_line_items,item_value,quantity
42592,Ekdanta Pharmatech - Aurangabad,2022-06-06,2022-06-06 23:00:00,2,10,2348.34,34.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-06,2022-06-06 04:00:00,1,2,159.7,3.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-06,2022-06-06 21:00:00,1,4,668.21,11.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-06,2022-06-06 14:00:00,11,40,6315.49,86.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-06,2022-06-06 19:00:00,2,6,1209.28,13.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-06,2022-06-06 18:00:00,7,13,4667.42,53.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 19:00:00,3,11,1176.77,32.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 10:00:00,6,37,12137.13,138.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 18:00:00,8,21,6201.03,40.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 12:00:00,30,104,19119.587874592,256.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 23:00:00,1,1,579.66,3.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 14:00:00,20,57,11234.36,159.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 21:00:00,3,11,2002.24,20.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 22:00:00,3,12,1724.1,29.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 17:00:00,10,44,13450.034732384,185.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 13:00:00,28,89,18722.157451952,236.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 16:00:00,13,64,11096.56,149.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 20:00:00,2,6,572.73,10.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 15:00:00,12,45,7968.31,115.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-07,2022-06-07 11:00:00,15,58,10445.228884464,179.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 21:00:00,3,7,1052.37,28.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 10:00:00,3,7,1776.39,11.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 12:00:00,28,114,20192.21,292.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 15:00:00,13,73,8397.93,157.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 16:00:00,13,55,11861.94,156.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 13:00:00,26,66,15501.24,201.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 23:00:00,1,4,380.73,7.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 18:00:00,9,30,14683.46,387.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 19:00:00,3,6,1142.26,21.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 17:00:00,8,18,4664.04,37.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 20:00:00,6,29,6326.64,112.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 01:00:00,1,7,612.35,11.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 11:00:00,17,95,12237.54,252.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 22:00:00,5,11,1831.07,24.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 07:00:00,2,10,1427.67,20.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-08,2022-06-08 14:00:00,15,45,7397.47,112.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 22:00:00,2,5,510.53,7.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 13:00:00,21,61,14269.42,180.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 15:00:00,15,45,8127.61,91.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 18:00:00,6,61,8765.63,138.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 19:00:00,2,6,1939.71,16.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 14:00:00,13,48,7880.6,88.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 17:00:00,7,31,7940.06,84.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 23:00:00,3,6,632.888487792,9.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 10:00:00,5,13,1597.45,47.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 21:00:00,2,2,433.92,9.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 20:00:00,1,4,663.33,18.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 12:00:00,34,181,33181.12,512.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 11:00:00,15,65,13748.992220688,162.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-09,2022-06-09 16:00:00,9,39,7034.02,139.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 10:00:00,2,12,4026.83,65.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 18:00:00,6,14,2603.31,29.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 13:00:00,22,73,15901.13,241.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 23:00:00,4,17,3546.93,29.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 14:00:00,18,72,24386.10978696,470.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 12:00:00,28,104,23426.88,321.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 16:00:00,12,26,6540.31,79.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 22:00:00,1,2,652.25,5.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 20:00:00,2,23,1376.579305392,35.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 11:00:00,9,28,8491.52,110.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 19:00:00,5,10,2040.16,34.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 15:00:00,11,35,5311.25,78.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 21:00:00,2,25,1422.295647016,38.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-10,2022-06-10 17:00:00,13,55,14151.82,126.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 12:00:00,38,144,27613.82,405.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 22:00:00,4,10,2628.38,39.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 15:00:00,17,78,13339.48,170.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 17:00:00,11,45,6747.16,170.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 02:00:00,1,5,291.0,6.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 21:00:00,2,4,1168.43,11.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 11:00:00,21,75,15197.08,169.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 18:00:00,6,11,2638.84,45.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 01:00:00,1,7,4669.46,73.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 19:00:00,5,11,2311.84,23.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 16:00:00,9,52,7954.33,128.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 03:00:00,1,1,184.35,5.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 10:00:00,4,6,926.85,11.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 09:00:00,2,6,317.91,14.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 14:00:00,15,48,18443.85,142.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 20:00:00,4,12,1497.62,37.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-11,2022-06-11 13:00:00,22,99,18649.23,238.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 23:00:00,2,13,2049.03,22.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 15:00:00,1,1,95.71,1.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 14:00:00,1,5,4896.2,90.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 21:00:00,3,6,524.28,13.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 12:00:00,10,20,5401.27,169.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 18:00:00,3,8,1776.24,27.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 13:00:00,3,8,2626.22,31.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 19:00:00,1,6,638.08,23.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 22:00:00,4,17,2074.3,35.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-12,2022-06-12 17:00:00,1,1,251.73,3.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 12:00:00,32,128,24971.85,359.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 11:00:00,18,129,19221.603549288,498.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 13:00:00,30,103,19857.63,236.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 17:00:00,14,35,7195.8,94.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 16:00:00,15,61,14377.7,157.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 21:00:00,8,33,5146.121022,86.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 23:00:00,1,3,62.37,5.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 07:00:00,1,5,536.062044,13.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 20:00:00,4,10,3164.41,34.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 14:00:00,17,66,14050.29,211.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 09:00:00,2,11,1899.76,30.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 10:00:00,8,19,4810.29,49.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 22:00:00,1,2,155.79,2.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 18:00:00,8,51,21531.62,295.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 15:00:00,12,55,11329.9,152.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-13,2022-06-13 19:00:00,9,22,5010.0,50.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 12:00:00,36,120,28120.82,482.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 10:00:00,4,11,1985.45,23.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 17:00:00,14,47,11419.36,139.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 11:00:00,18,106,17085.01,240.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 07:00:00,1,1,176.95,1.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 23:00:00,3,12,1957.06,34.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 19:00:00,9,28,5658.64,65.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 13:00:00,17,33,6911.8,114.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 20:00:00,2,2,1517.3,6.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 16:00:00,13,57,9020.900240784,160.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 14:00:00,19,76,14117.58,232.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 15:00:00,6,21,3374.45,48.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 21:00:00,1,4,876.18,26.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 04:00:00,2,7,1226.38,20.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 22:00:00,1,2,253.27,4.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 08:00:00,2,10,1170.02,26.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-14,2022-06-14 18:00:00,8,26,10611.5,136.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 10:00:00,7,28,3778.51,94.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 13:00:00,31,104,17927.42,314.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 12:00:00,64,274,57876.989218784,722.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 14:00:00,18,70,17995.56,283.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 16:00:00,15,59,11904.39,159.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 20:00:00,1,3,253.72,5.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 18:00:00,8,14,3059.01,59.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 09:00:00,1,6,1099.69,37.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 17:00:00,23,64,10258.65,172.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 22:00:00,3,6,1142.21,19.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 15:00:00,11,59,8711.45,211.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 21:00:00,5,10,3127.17,38.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 08:00:00,1,5,536.76,9.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 23:00:00,1,5,696.87,10.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-15,2022-06-15 19:00:00,4,12,1567.32,16.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 01:00:00,3,13,2379.1,23.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 11:00:00,17,83,14597.81,190.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 12:00:00,28,85,17923.21,257.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 10:00:00,6,20,3934.27,55.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 20:00:00,4,7,910.14,10.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 13:00:00,23,100,20336.03,290.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 18:00:00,6,14,5653.47,33.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 02:00:00,1,2,421.83,5.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 19:00:00,8,24,5025.72,91.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 16:00:00,11,38,7894.46,107.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 14:00:00,19,62,9941.56,141.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 17:00:00,16,55,15513.87,131.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 23:00:00,2,3,192.37,8.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 22:00:00,6,11,1636.87,33.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 09:00:00,3,12,2430.18,48.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 15:00:00,21,74,15037.06,237.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-16,2022-06-16 21:00:00,3,6,1222.17,17.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 11:00:00,16,44,7553.95,79.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 02:00:00,1,3,218.48,4.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 18:00:00,6,12,3692.84,28.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 19:00:00,7,11,3670.98,28.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 10:00:00,3,14,2622.74,40.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 22:00:00,7,10,2230.51,22.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 01:00:00,1,3,458.83,13.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 21:00:00,2,4,655.71,6.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 13:00:00,30,113,21997.33424736,347.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 12:00:00,34,163,29213.69,474.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 20:00:00,3,4,1372.03,14.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 14:00:00,11,41,7082.2,105.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 17:00:00,10,36,10188.85,134.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 15:00:00,12,65,11845.16,117.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-17,2022-06-17 16:00:00,12,43,9265.77,152.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 14:00:00,27,89,17537.49,216.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 12:00:00,37,143,25747.52,435.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 11:00:00,17,80,11477.9,180.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 21:00:00,3,3,605.34,13.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 17:00:00,20,90,16233.26,227.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 16:00:00,16,114,17021.07,224.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 15:00:00,19,79,14284.79,231.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 13:00:00,24,102,17755.53,283.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 18:00:00,7,19,4539.83,99.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 22:00:00,1,1,155.55,5.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 19:00:00,4,10,16631.71,96.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 01:00:00,1,3,307.92,4.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-18,2022-06-18 10:00:00,7,24,2707.54,49.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 13:00:00,3,5,959.05,6.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 20:00:00,2,4,951.1,9.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 10:00:00,1,6,612.6,12.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 18:00:00,1,4,710.84,10.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 22:00:00,6,28,4657.07,68.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 09:00:00,1,1,182.13,3.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 14:00:00,2,12,4016.83,142.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 12:00:00,4,15,3055.65,45.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-19,2022-06-19 17:00:00,2,9,1052.01,67.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 10:00:00,4,63,7779.1,142.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 11:00:00,20,109,17806.43,240.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 20:00:00,7,13,3940.79,41.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 17:00:00,21,55,14965.79,189.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 23:00:00,2,5,1042.43,16.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 22:00:00,2,3,350.44,6.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 16:00:00,11,40,6603.59,125.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 15:00:00,14,71,11340.55,159.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 13:00:00,36,135,31463.95,415.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 19:00:00,4,37,3871.52,91.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 21:00:00,3,15,2707.69,38.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 18:00:00,7,31,5690.9,98.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 14:00:00,29,87,21004.18,194.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 12:00:00,36,203,32393.65,480.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-20,2022-06-20 03:00:00,2,10,1071.0,21.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 21:00:00,4,10,1422.36,41.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 17:00:00,9,48,13815.34,113.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 01:00:00,2,29,4470.81,66.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 13:00:00,25,118,23006.8,389.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 12:00:00,26,97,17600.623549288,240.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 16:00:00,16,88,10226.06,159.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 22:00:00,3,18,3601.69,39.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 07:00:00,1,1,1482.15,5.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 19:00:00,4,14,3204.41,27.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 08:00:00,1,1,420.34,2.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 20:00:00,1,1,248.56,4.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 14:00:00,26,97,19282.15,266.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 11:00:00,16,64,9658.003828176,165.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 23:00:00,5,20,1934.53,33.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 10:00:00,5,29,4505.0,45.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 18:00:00,16,73,11835.89,162.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 09:00:00,2,10,1204.93,35.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-21,2022-06-21 15:00:00,11,47,8080.85,168.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 16:00:00,11,24,6807.99,77.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 13:00:00,22,118,18738.64,273.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 09:00:00,1,2,445.78,6.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 10:00:00,5,31,4554.83,55.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 15:00:00,20,78,12821.05,195.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 11:00:00,24,107,15425.92,222.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 12:00:00,37,181,31193.3,453.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 14:00:00,26,119,20193.12,277.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 19:00:00,4,21,4490.56,51.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 01:00:00,2,23,2931.86,59.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 18:00:00,8,14,3265.89,29.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 08:00:00,1,1,115.82,1.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 22:00:00,1,3,601.4,8.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 20:00:00,6,12,1972.5,35.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 23:00:00,1,3,159.75,4.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-22,2022-06-22 17:00:00,21,91,22733.83,263.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-23,2022-06-23 18:00:00,7,30,4109.65,83.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-23,2022-06-23 21:00:00,2,5,1222.33,22.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-23,2022-06-23 11:00:00,17,77,9286.46,177.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-23,2022-06-23 19:00:00,7,12,3925.28,58.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-23,2022-06-23 14:00:00,18,52,10825.92,137.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-23,2022-06-23 13:00:00,22,75,19017.06,204.0
42592,Ekdanta Pharmatech - Aurangabad,2022-06-23,2022-06-23 09:00:00,1,2,301.01,3.0
