time_slot,n_distributor_id,dist_name,scan_date,challan_count,total_line_items,item_value,quantity,scan_data,hour,active_hour,previous_day_pending_quantum,actual_quantum,left_quantum,current_quantum,pending_quantum,total_quantum,manpower
2022-11-12 22:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-12,2.0,8.0,3227.73,17.0,2022-11-12,22,0,0,8.5,8.5,5.0,16.5,0.0,0.0
2022-11-12 23:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-12,4.0,6.0,1063.16,20.0,2022-11-12,23,0,0,10.0,10.0,8.5,5.0,0.0,0.0
2022-11-13 00:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,10.0,8.5,0.0,0.0
2022-11-13 01:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,10.0,0.0,0.0
2022-11-13 02:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 03:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 04:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 05:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 06:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 07:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 08:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 09:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-13 10:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,10,1,80,0.0,0.0,0.0,0.0,80.0,0.0
2022-11-13 11:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,2.0,2.0,845.89,9.0,2022-11-13,11,1,0,4.5,4.5,0.0,0.0,0.0,0.0
2022-11-13 12:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,5.0,7.0,1883.05,11.0,2022-11-13,12,1,0,5.5,5.5,4.5,0.0,4.5,0.0
2022-11-13 13:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,13,1,0,0.0,0.0,5.5,4.5,10.0,0.0
2022-11-13 14:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,1.0,2.0,1255.25,32.0,2022-11-13,14,1,0,16.0,16.0,0.0,5.5,5.5,0.0
2022-11-13 15:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,5.0,28.0,7732.31,202.0,2022-11-13,15,1,0,101.0,101.0,16.0,0.0,16.0,0.0
2022-11-13 16:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,4.0,26.0,7032.6,103.0,2022-11-13,16,1,0,51.5,51.5,101.0,16.0,117.0,0.0
2022-11-13 17:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,2.0,2.0,1380.99,5.0,2022-11-13,17,1,0,2.5,2.5,51.5,101.0,152.5,0.0
2022-11-13 18:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,0.0,0.0,0.0,0.0,0,18,1,0,0.0,0.0,2.5,51.5,54.0,0.0
2022-11-13 19:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,2.0,55.0,12431.5,405.0,2022-11-13,19,1,0,202.5,202.5,0.0,2.5,2.5,0.0
2022-11-13 20:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,10.0,40.0,9267.09,211.0,2022-11-13,20,0,0,105.5,105.5,202.5,0.0,0.0,0.0
2022-11-13 21:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,3.0,4.0,366.37,10.0,2022-11-13,21,0,0,5.0,5.0,105.5,202.5,0.0,0.0
2022-11-13 22:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,9.0,43.0,11444.94,157.0,2022-11-13,22,0,0,78.5,78.5,5.0,105.5,0.0,0.0
2022-11-13 23:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-13,3.0,7.0,2845.36,28.0,2022-11-13,23,0,0,14.0,14.0,78.5,5.0,0.0,0.0
2022-11-14 00:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,3.0,31.0,5947.66,112.0,2022-11-14,0,0,0,56.0,56.0,14.0,78.5,0.0,0.0
2022-11-14 01:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,56.0,14.0,0.0,0.0
2022-11-14 02:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,56.0,0.0,0.0
2022-11-14 03:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14 04:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14 05:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14 06:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14 07:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14 08:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-14 09:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,1.0,8.0,2665.02,46.0,2022-11-14,9,0,0,23.0,23.0,0.0,0.0,0.0,0.0
2022-11-14 10:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,7.0,31.0,2885.19,107.0,2022-11-14,10,1,564,53.5,53.5,23.0,0.0,564.0,1.0
2022-11-14 11:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,16.0,82.0,20036.56,241.0,2022-11-14,11,1,0,120.5,120.5,53.5,23.0,76.5,0.0
2022-11-14 12:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,42.0,225.0,54445.61,763.0,2022-11-14,12,1,0,381.5,381.5,120.5,53.5,174.0,0.0
2022-11-14 13:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,44.0,159.0,29412.17,461.0,2022-11-14,13,1,0,230.5,230.5,381.5,120.5,502.0,1.0
2022-11-14 14:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,31.0,165.0,51217.46,673.0,2022-11-14,14,1,0,336.5,336.5,230.5,381.5,612.0,1.0
2022-11-14 15:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,25.0,99.0,24854.27,334.0,2022-11-14,15,1,0,167.0,167.0,336.5,230.5,567.0,1.0
2022-11-14 16:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,22.0,91.0,26590.57,415.0,2022-11-14,16,1,0,207.5,207.5,167.0,336.5,503.5,1.0
2022-11-14 17:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,11.0,33.0,8392.95,109.0,2022-11-14,17,1,0,54.5,54.5,207.5,167.0,374.5,1.0
2022-11-14 18:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,8.0,14.0,4117.5,57.0,2022-11-14,18,1,0,28.5,28.5,54.5,207.5,262.0,0.0
2022-11-14 19:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,9.0,21.0,10378.8,57.0,2022-11-14,19,1,0,28.5,28.5,28.5,54.5,83.0,0.0
2022-11-14 20:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,5.0,9.0,2543.86,25.0,2022-11-14,20,0,0,12.5,12.5,28.5,28.5,0.0,0.0
2022-11-14 21:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,8.0,25.0,6397.55,66.0,2022-11-14,21,0,0,33.0,33.0,12.5,28.5,0.0,0.0
2022-11-14 22:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,7.0,13.0,2849.8,60.0,2022-11-14,22,0,0,30.0,30.0,33.0,12.5,0.0,0.0
2022-11-14 23:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-14,5.0,12.0,2069.75,30.0,2022-11-14,23,0,0,15.0,15.0,30.0,33.0,0.0,0.0
2022-11-15 00:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,4.0,22.0,8438.51,102.0,2022-11-15,0,0,0,51.0,51.0,15.0,30.0,0.0,0.0
2022-11-15 01:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,51.0,15.0,0.0,0.0
2022-11-15 02:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,51.0,0.0,0.0
2022-11-15 03:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15 04:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15 05:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15 06:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15 07:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15 08:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-15 09:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,1.0,8.0,2610.4,22.0,2022-11-15,9,0,0,11.0,11.0,0.0,0.0,0.0,0.0
2022-11-15 10:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,3.0,13.0,3957.49,38.0,2022-11-15,10,1,305,19.0,19.0,11.0,0.0,305.0,1.0
2022-11-15 11:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,17.0,78.0,20451.13,277.0,2022-11-15,11,1,0,138.5,138.5,19.0,11.0,30.0,0.0
2022-11-15 12:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,39.0,157.0,31326.36,617.0,2022-11-15,12,1,0,308.5,308.5,138.5,19.0,157.5,0.0
2022-11-15 13:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,54.0,177.0,50245.76,723.0,2022-11-15,13,1,0,361.5,361.5,308.5,138.5,447.0,1.0
2022-11-15 14:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,27.0,124.0,29213.79,560.0,2022-11-15,14,1,0,280.0,280.0,361.5,308.5,670.0,1.0
2022-11-15 15:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,31.0,148.0,36718.93,486.0,2022-11-15,15,1,0,243.0,243.0,280.0,361.5,641.5,1.0
2022-11-15 16:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,16.0,70.0,21309.87,309.0,2022-11-15,16,1,0,154.5,154.5,243.0,280.0,523.0,1.0
2022-11-15 17:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,11.0,32.0,9965.09,153.0,2022-11-15,17,1,0,76.5,76.5,154.5,243.0,397.5,1.0
2022-11-15 18:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,7.0,41.0,9434.64,275.0,2022-11-15,18,1,0,137.5,137.5,76.5,154.5,231.0,0.0
2022-11-15 19:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,9.0,15.0,5552.92,226.0,2022-11-15,19,1,0,113.0,113.0,137.5,76.5,214.0,0.0
2022-11-15 20:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,9.0,25.0,7490.72,111.0,2022-11-15,20,0,0,55.5,55.5,113.0,137.5,0.0,0.0
2022-11-15 21:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,7.0,11.0,4353.74,41.0,2022-11-15,21,0,0,20.5,20.5,55.5,113.0,0.0,0.0
2022-11-15 22:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,8.0,23.0,5706.31,138.0,2022-11-15,22,0,0,69.0,69.0,20.5,55.5,0.0,0.0
2022-11-15 23:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-15,7.0,12.0,2379.81,28.0,2022-11-15,23,0,0,14.0,14.0,69.0,20.5,0.0,0.0
2022-11-16 00:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,3.0,27.0,7477.08,87.0,2022-11-16,0,0,0,43.5,43.5,14.0,69.0,0.0,0.0
2022-11-16 01:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,43.5,14.0,0.0,0.0
2022-11-16 02:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,1.0,3.0,424.05,8.0,2022-11-16,2,0,0,4.0,4.0,0.0,43.5,0.0,0.0
2022-11-16 03:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,4.0,0.0,0.0,0.0
2022-11-16 04:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,4.0,0.0,0.0
2022-11-16 05:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16 06:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16 07:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16 08:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-16 09:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,2.0,3.0,322.92,6.0,2022-11-16,9,0,0,3.0,3.0,0.0,0.0,0.0,0.0
2022-11-16 10:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,2.0,18.0,3114.61,44.0,2022-11-16,10,1,419,22.0,22.0,3.0,0.0,419.0,1.0
2022-11-16 11:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,17.0,73.0,18265.59,277.0,2022-11-16,11,1,0,138.5,138.5,22.0,3.0,25.0,0.0
2022-11-16 12:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,41.0,221.0,65923.73,947.0,2022-11-16,12,1,0,473.5,473.5,138.5,22.0,160.5,0.0
2022-11-16 13:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,39.0,155.0,39755.32,699.0,2022-11-16,13,1,0,349.5,349.5,473.5,138.5,612.0,1.0
2022-11-16 14:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,28.0,117.0,34552.8,485.0,2022-11-16,14,1,0,242.5,242.5,349.5,473.5,823.0,2.0
2022-11-16 15:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,40.0,185.0,40702.3,630.0,2022-11-16,15,1,0,315.0,315.0,242.5,349.5,592.0,1.0
2022-11-16 16:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,9.0,51.0,12242.41,165.0,2022-11-16,16,1,0,82.5,82.5,315.0,242.5,557.5,1.0
2022-11-16 17:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,13.0,40.0,13273.45,132.0,2022-11-16,17,1,0,66.0,66.0,82.5,315.0,397.5,1.0
2022-11-16 18:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,4.0,9.0,822.57,17.0,2022-11-16,18,1,0,8.5,8.5,66.0,82.5,148.5,0.0
2022-11-16 19:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,6.0,21.0,6949.01,91.0,2022-11-16,19,1,0,45.5,45.5,8.5,66.0,74.5,0.0
2022-11-16 20:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,2.0,4.0,986.11,11.0,2022-11-16,20,0,0,5.5,5.5,45.5,8.5,0.0,0.0
2022-11-16 21:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,9.0,40.0,8321.02,173.0,2022-11-16,21,0,0,86.5,86.5,5.5,45.5,0.0,0.0
2022-11-16 22:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,6.0,20.0,3358.29,74.0,2022-11-16,22,0,0,37.0,37.0,86.5,5.5,0.0,0.0
2022-11-16 23:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-16,5.0,27.0,9194.47,105.0,2022-11-16,23,0,0,52.5,52.5,37.0,86.5,0.0,0.0
2022-11-17 00:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,5.0,40.0,8577.33,114.0,2022-11-17,0,0,0,57.0,57.0,52.5,37.0,0.0,0.0
2022-11-17 01:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,57.0,52.5,0.0,0.0
2022-11-17 02:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,1.0,5.0,1013.45,22.0,2022-11-17,2,0,0,11.0,11.0,0.0,57.0,0.0,0.0
2022-11-17 03:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,11.0,0.0,0.0,0.0
2022-11-17 04:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,1.0,6.0,1181.38,9.0,2022-11-17,4,0,0,4.5,4.5,0.0,11.0,0.0,0.0
2022-11-17 05:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,4.5,0.0,0.0,0.0
2022-11-17 06:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,4.5,0.0,0.0
2022-11-17 07:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17 08:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-17 09:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,1.0,2.0,374.34,3.0,2022-11-17,9,0,0,1.5,1.5,0.0,0.0,0.0,0.0
2022-11-17 10:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,1.0,3.0,570.87,9.0,2022-11-17,10,1,511,4.5,4.5,1.5,0.0,511.0,1.0
2022-11-17 11:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,10.0,62.0,15802.18,203.0,2022-11-17,11,1,0,101.5,101.5,4.5,1.5,6.0,0.0
2022-11-17 12:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,42.0,199.0,40840.28,822.0,2022-11-17,12,1,0,411.0,411.0,101.5,4.5,106.0,0.0
2022-11-17 13:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,29.0,124.0,28313.51,398.0,2022-11-17,13,1,0,199.0,199.0,411.0,101.5,512.5,1.0
2022-11-17 14:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,28.0,83.0,19508.62,337.0,2022-11-17,14,1,0,168.5,168.5,199.0,411.0,610.0,1.0
2022-11-17 15:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,16.0,69.0,12624.89,220.0,2022-11-17,15,1,0,110.0,110.0,168.5,199.0,367.5,1.0
2022-11-17 16:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,13.0,66.0,20180.63,245.0,2022-11-17,16,1,0,122.5,122.5,110.0,168.5,278.5,1.0
2022-11-17 17:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,11.0,44.0,10243.8,162.0,2022-11-17,17,1,0,81.0,81.0,122.5,110.0,232.5,0.0
2022-11-17 18:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,7.0,27.0,5101.37,75.0,2022-11-17,18,1,0,37.5,37.5,81.0,122.5,203.5,0.0
2022-11-17 19:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,6.0,11.0,2173.02,42.0,2022-11-17,19,1,0,21.0,21.0,37.5,81.0,118.5,0.0
2022-11-17 20:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,2.0,2.0,275.72,2.0,2022-11-17,20,0,0,1.0,1.0,21.0,37.5,0.0,0.0
2022-11-17 21:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,5.0,19.0,7636.1,128.0,2022-11-17,21,0,0,64.0,64.0,1.0,21.0,0.0,0.0
2022-11-17 22:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,8.0,17.0,6425.6,51.0,2022-11-17,22,0,0,25.5,25.5,64.0,1.0,0.0,0.0
2022-11-17 23:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-17,5.0,28.0,11012.04,112.0,2022-11-17,23,0,0,56.0,56.0,25.5,64.0,0.0,0.0
2022-11-18 00:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,2.0,6.0,1162.03,18.0,2022-11-18,0,0,0,9.0,9.0,56.0,25.5,0.0,0.0
2022-11-18 01:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,9.0,56.0,0.0,0.0
2022-11-18 02:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,9.0,0.0,0.0
2022-11-18 03:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18 04:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18 05:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18 06:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18 07:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18 08:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-18 09:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,2.0,3.0,577.83,12.0,2022-11-18,9,0,0,6.0,6.0,0.0,0.0,0.0,0.0
2022-11-18 10:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,3.0,21.0,4019.39,68.0,2022-11-18,10,1,323,34.0,34.0,6.0,0.0,323.0,1.0
2022-11-18 11:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,18.0,104.0,17838.87,495.0,2022-11-18,11,1,0,247.5,247.5,34.0,6.0,40.0,0.0
2022-11-18 12:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,35.0,138.0,46358.16,646.0,2022-11-18,12,1,0,323.0,323.0,247.5,34.0,281.5,1.0
2022-11-18 13:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,41.0,152.0,42691.77,628.0,2022-11-18,13,1,0,314.0,314.0,323.0,247.5,570.5,1.0
2022-11-18 14:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,32.0,142.0,38692.1,492.0,2022-11-18,14,1,0,246.0,246.0,314.0,323.0,637.0,1.0
2022-11-18 15:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,30.0,153.0,30981.23,499.0,2022-11-18,15,1,0,249.5,249.5,246.0,314.0,560.0,1.0
2022-11-18 16:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,13.0,66.0,18200.23,212.0,2022-11-18,16,1,0,106.0,106.0,249.5,246.0,495.5,1.0
2022-11-18 17:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,15.0,52.0,9007.75,147.0,2022-11-18,17,1,0,73.5,73.5,106.0,249.5,355.5,1.0
2022-11-18 18:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,4.0,13.0,3631.01,44.0,2022-11-18,18,1,0,22.0,22.0,73.5,106.0,179.5,0.0
2022-11-18 19:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,4.0,4.0,1102.44,6.0,2022-11-18,19,1,0,3.0,3.0,22.0,73.5,95.5,0.0
2022-11-18 20:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,6.0,10.0,2054.7,68.0,2022-11-18,20,0,0,34.0,34.0,3.0,22.0,0.0,0.0
2022-11-18 21:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,8.0,25.0,8776.65,115.0,2022-11-18,21,0,0,57.5,57.5,34.0,3.0,0.0,0.0
2022-11-18 22:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,4.0,15.0,2649.92,76.0,2022-11-18,22,0,0,38.0,38.0,57.5,34.0,0.0,0.0
2022-11-18 23:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-18,7.0,18.0,6709.94,75.0,2022-11-18,23,0,0,37.5,37.5,38.0,57.5,0.0,0.0
2022-11-19 00:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-19,2.0,5.0,1065.9,8.0,2022-11-19,0,0,0,4.0,4.0,37.5,38.0,0.0,0.0
2022-11-19 01:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-19,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,4.0,37.5,0.0,0.0
2022-11-19 02:00:00,42596.0,Balaji Pharmatech - Vizag,2022-11-19,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,4.0,0.0,0.0
