unit_name,month,Gross Sales (W/o Gst),1.b Intercity cost (MIS),Net Revenue (after discuount W/o Gst),1. Salaries & Wages,Mid mile (MIS),3.a Polybag cost,3.b other packing cost,4. Electricity,5. Telephone & Internet,6. Commission expenses,7. Warehouse Rent,8. Cash Discounts to Retailers,9. Other Operating Expenses,9.a. Printing Cost,9.b. Paper Cost,9.c. other stationary Cost,10. Other income,THEA reimbursement,Total Operating Cost (after THEA reimbursement Deduction),1.a.ii Vehicle running & mainteinance cost (Actual),Intercompany Sales (W/o Gst),Total Operating Cost (before THEA reimbursement Deduction),3. Packaging Cost,Others,Payment to outside Agency,Dialhealth Delivery Cost,Last Mile (MIS),Water Charges
Gwalior,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gwalior,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyd Arush,2022-04-01,17.402062519999998,0.0,15.92,1.014649,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.09682394,0.0,0.0,0.01076,0.0,0.0,1.8312089399999998,0.0,0.29206252,1.8312089399999998,0.0,0.08606393999999999,0.677736,0.0,0.0,0.0
Hyd Arush,2022-05-01,16.19250089,0.0,15.16033179,0.832271,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.05375501,0.0,0.0,0.004505,0.0,0.0,1.59058701,0.0,0.0736981,1.59058701,0.0,0.04925001,0.662561,0.0,0.0,0.0
Hyd Arush,2022-06-01,19.03667317,0.0,17.91785179,0.875206,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.12020196,0.0,0.0,0.03508964,0.0,0.0,1.5614889600000001,0.0,0.0496114,1.5614889600000001,0.0,0.08511232,0.524081,0.0,0.0,0.0
Hyd Arush,2022-07-01,17.91903444,0.0,16.39830673,0.8153205600000001,0.0,0.0,0.0034,0.0,0.0,0.0,0.030114,0.0,0.06985509000000001,0.0,0.0,0.00984624,0.00135817,0.0,1.53402548,0.01206,0.36058992,1.53402548,0.0034,0.060008849999999996,0.604634,0.0,0.0,0.0
Hyd Arush,2022-08-01,19.608834599999998,0.0,18.091902859999987,0.7095691199999999,0.0,0.00102,0.0,0.0,0.0,0.0,0.030114,0.0,0.09554263,0.0,0.0,0.02238,0.0,0.0,1.43290075,0.0,0.38950586,1.43290075,0.00102,0.07316263,0.596655,0.0,0.0,0.0
Hyd Arush,2022-09-01,19.569388649999997,0.0,18.36407727999999,0.630369,0.0,0.0,0.0,0.0,0.0,0.0,0.030114,0.0,0.12572358,0.0,0.0,0.016085,0.0,0.0,1.49888858,0.0021,0.09857786,1.49888858,0.0,0.10963858,0.710582,0.0,0.0,0.0
Hyd Arush,2022-10-01,19.376267139999996,0.0,18.12452689,0.621512,0.0,0.0,0.0,0.0,0.0,0.0,0.030114,0.0,0.13054933,0.0,0.0,0.027438,0.0,0.0,1.44276433,0.000987,0.22114018,1.44276433,0.0,0.10311133,0.659602,0.0,0.0,0.0
Hyd Arush,2022-11-01,20.29703104,0.0,18.828809970000002,0.6029530000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.030114,0.0,0.10383635,0.0,0.0,0.02806132,0.0,0.0,1.4047793499999999,0.00216,0.4056869,1.4047793499999999,0.0,0.07577503,0.665716,0.0,0.0,0.0
Hyd Arush,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyd Arush,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyd Arush,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyd Arush,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indore,2022-04-01,7.731171849999999,0.0,6.69688506,0.6383739999999999,0.0,0.0,0.0,0.0,0.001998,0.0,0.13,0.043227,0.3264836,0.1047016,0.0,0.013,0.0,0.0,1.3416005999999998,0.0,0.7794531,1.3416005999999998,0.0,0.208782,0.201518,0.0,0.0,0.0
Indore,2022-05-01,13.02254906,0.0,7.431369360000001,0.633693,0.0,0.094934,0.0,0.070861,0.0,0.0,0.13,0.0,0.21833124,0.05678124,0.0,3.60000000000013e-05,0.0,0.0,1.36630421,0.0,5.369510620000001,1.36630421,0.094934,0.161514,0.21732097,0.001164,0.21848497,0.0
Indore,2022-06-01,10.98919823000002,0.0,7.372991860000021,0.6574744859999999,0.0,0.00843999999999999,0.0,0.033186,0.002828,0.0,0.13,0.0,0.343357,0.028824,0.0,0.0,0.0,0.0,1.383713486,0.0,3.40080266,1.383713486,0.00843999999999999,0.31453300000000006,0.208428,0.0,0.208428,0.0
Indore,2022-07-01,14.579892649999989,0.0,8.39035509999999,0.6059239999999999,0.0,0.022073,0.0,0.041609,0.003204,0.0,0.13,0.0,0.2612534199999999,0.02486842,0.0,0.000249999999999998,0.0,0.0,1.2523204199999998,0.0,5.9288896399999995,1.2523204199999998,0.022073,0.2211549999999999,0.188257,0.0,0.188257,0.01498
Indore,2022-08-01,9.30822129,0.0,6.314965789999999,0.45083151400000104,0.0,0.03114,0.0,0.034821,0.034702,0.0,0.13,0.0,0.33988675999999995,0.02547676,0.0,0.012038,0.0,0.0,1.1817842740000009,0.0,2.83756427,1.1817842740000009,0.03114,0.296172,0.160403,0.0,0.160403,0.0062
Indore,2022-09-01,9.65672803999998,0.0,5.79435305999998,0.564822999999999,0.0,0.017845,0.0,0.034323,0.00319400000000001,0.0,0.13,0.0,0.20186456,0.04857556,0.0,0.0,0.0,0.0,1.140162559999999,0.0,3.68711909,1.140162559999999,0.017845,0.152397,0.188113,0.0,0.188113,0.000892000000000001
Indore,2022-10-01,8.93829577999998,0.0,5.274932289999982,0.5907199999999998,0.0,0.02885404,0.0,0.028697,0.01845,0.0,0.13,0.0,0.14497400000000013,0.02043,0.0,0.0,0.0,0.0,1.13854504,0.0,3.50536656,1.13854504,0.02885404,0.12126800000000011,0.19685,0.0,0.19685,0.003276
Indore,2022-11-01,11.21180332999997,0.0,5.86920051999997,0.5276350000000001,0.0,0.02832994,0.0,0.024097,0.001179,0.0,0.13,0.0,0.12945424999999988,0.04288025,0.0,-0.010238,0.003052,0.0,1.02901119,0.0,5.16796092,1.02901119,0.02832994,0.09429199999999989,0.191368,0.0,0.191368,0.00252
Indore,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indore,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indore,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indore,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP,2022-04-01,7.9515863599999905,0.0,7.9515863599999905,0.6065826000000001,0.0,0.0,0.0,0.008179,0.002933,0.0,0.11025,0.0,0.0930454,0.0,0.0,0.00868417,0.000901,0.0,0.9556629999999999,0.00322,0.0,0.9556629999999999,0.0,0.08436123,0.132354,0.0,0.0,0.0
JP,2022-05-01,6.692085150000009,0.0,6.669687650000009,0.6473283400000001,0.0,0.0,0.00218211,0.009343,0.002288,0.0,0.11025,0.0,0.05351352,0.0,0.0,0.00151786,0.006789,0.0,0.89879965,0.00284,0.0,0.89879965,0.00218211,0.05199566,0.07784368,0.0,0.0,0.0
JP,2022-06-01,8.58860738,0.0,8.538104129999999,0.646459,0.0,0.0,-0.001356,0.008514,0.002235,0.0,0.11025,0.0,0.06789614000000001,0.0,0.0,0.00276466,-4.00000000000001e-05,0.0,0.9754074,0.00369,0.0,0.9754074,-0.001356,0.06513148,0.13767926,0.0,0.0,0.0
JP,2022-07-01,8.099632380000001,0.0,7.85919478,0.454302,0.0,0.0,0.00025,0.00780599999999999,0.00295,0.0,0.11025,0.0,0.05020498,0.0,0.0,0.00474829,0.0,0.0,0.7390875599999999,0.004055,0.15157,0.7390875599999999,0.00025,0.04545669,0.10926958,0.0,0.0,0.0
JP,2022-08-01,8.421361919999999,0.0,8.250987469999998,0.529139,0.0,0.0,0.00038,0.007754,0.002564,0.0,0.11025,0.0,0.06410909999999999,0.0,0.0,0.004633,0.0,0.0,0.8969901,0.005569,0.1121517,0.8969901,0.00038,0.05947609999999999,0.177225,0.0,0.0,0.0
JP,2022-09-01,8.09754586,0.0,7.92895336,0.527517,0.0,0.0,0.00028,0.007351,0.00259,0.0,0.11025,0.0,0.06844467,0.0,0.0,0.000795000000000004,0.0,0.0,0.90902217,0.00463,0.086874,0.90902217,0.00028,0.06764967,0.1879595,0.0,0.0,0.0
JP,2022-10-01,5.409323339999999,0.0,5.368012339999999,0.5144159999999991,0.0,0.0,0.0003,0.00786100000000001,0.004583,0.0,0.11025,0.0,0.10063264999999999,0.0,0.0,0.006992,0.0,0.0,1.124709649999999,0.00349,0.03172,1.124709649999999,0.0003,0.09364064999999999,0.383177,0.0,0.0,0.0
JP,2022-11-01,8.900346919103,0.0,8.740121419103,0.5215610000000009,0.0,0.0,0.0,0.007684,0.007314,0.0,0.11575,0.0,0.06623926000000001,0.0,0.0,0.00453600000000001,0.0,0.0,0.8112232400000012,0.004505,0.139857,0.8112232400000012,0.0,0.061703259999999996,0.0881699800000002,0.0,0.0,0.0
JP,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JP,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaipur,2022-04-01,40.87532517,0.599804,38.87814917,1.1661050000000004,0.599804,0.0,0.0,0.0102,0.002199,0.0,0.052499961,0.00644319,0.35143702,0.01330404,0.033248,0.001914,0.0,0.0,2.3798461710000005,0.151888,0.0,2.3798461710000005,0.0,0.30297098,0.03927,0.0,0.0,0.0
Jaipur,2022-05-01,40.074655539999995,0.595232,38.12366153999999,1.320835,0.595232,0.0,0.0,0.035532,0.00667228,0.0,0.088503,0.0,0.30139363,0.01532444,0.01838,0.012632,0.0,0.0,2.54326591,0.150481,0.0,2.54326591,0.0,0.25505719,0.044617,0.0,0.0,0.0
Jaipur,2022-06-01,40.362704980000004,0.591928,38.37826398000001,1.1977049999999998,0.591928,0.0,0.0,0.023464,0.0049331,0.0,0.094503,-0.00644319,0.5705457199999999,0.0168629,0.0156,0.007966,-0.001,0.0,2.6547026299999996,0.137287,0.0,2.6547026299999996,0.0,0.5301168199999999,0.03978,0.0,0.0,0.0
Jaipur,2022-07-01,42.414829260000005,0.609912,40.420244260000004,1.337071,0.609912,0.0,0.0,0.029533,0.0096142,0.0,0.094,8.45899999999998e-05,0.22321953,0.01721904,0.007898,0.00297,0.012629,0.0,2.4625933200000003,0.143822,0.0,2.4625933200000003,0.0,0.19513249,0.027966,0.0,0.0,0.0
Jaipur,2022-08-01,45.70275542,0.618172,43.608900420000005,1.264745,0.618172,0.0,0.0,0.019152,0.011675,0.0,0.1045,0.0,0.41003537,0.01709114,0.024298,0.003665,0.0,0.0,2.58376937,0.135059,0.0,2.58376937,0.0,0.36498123,0.020431,0.0,0.0,0.0
Jaipur,2022-09-01,43.74600926,0.5954,41.73796826,1.221182,0.5954,0.01327,0.0,0.02726,0.005537,0.0,0.0925,0.0,0.39919490999999996,0.01695424,0.030874,0.01468,0.0,0.0,2.5368669099999996,0.149183,0.0,2.5368669099999996,0.01327,0.33668666999999997,0.03334,0.0,0.0,0.0
Jaipur,2022-10-01,45.2088603899999,0.627492,43.1337833899999,1.196551,0.627492,0.00356,0.0,0.007777,0.01092541,0.0,0.0925,0.0,0.39918417,0.01642586,0.029322,-0.005647,0.0,0.0,2.5093305799999994,0.145682,0.0,2.5093305799999994,0.00356,0.35908331000000004,0.025659,0.0,0.0,0.0
Jaipur,2022-11-01,42.2912265600002,0.621781999999999,40.3190855600002,1.200394,0.621781999999999,0.00378,0.0,0.019675,0.007947,0.0,0.0925,-8.45899999999998e-05,0.32537753,0.0173,0.0288805,0.00481,0.09175,0.0,2.3459369399999987,0.138367,0.0,2.3459369399999987,0.00378,0.27438703,0.027949,0.0,0.0,0.0
Jaipur,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaipur,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaipur,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaipur,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalandhar,2022-04-01,2.25970337,0.033235,2.1736042,0.3444029992,0.033235,0.00552171903167654,0.00193789724439866,0.000517,0.001783,0.0,0.0,0.0,0.07164932165851146,0.00550560133917074,0.00300560133917074,0.000447118980169972,0.0,0.0,0.5481259371345866,0.027332,0.0,0.5481259371345866,0.0074596162760752005,0.061331,0.061747,0.0,0.0,0.00136
Jalandhar,2022-05-01,2.00873451,0.030133,1.9354801400000001,0.2690537185266866,0.030133,0.00545157279544867,0.00161049288854409,0.002222,0.002222,0.0,0.0,0.0,0.057122749676752,0.00567145073700543,0.00277607654512542,0.000284222394621153,0.0,0.0,0.43644980661470406,0.025387,0.0,0.43644980661470406,0.007062065683992759,0.047201,0.0432472727272727,0.0,0.0,0.00119
Jalandhar,2022-06-01,2.11926077,0.04443,2.04406727,0.1879977248,0.04443,0.00671784098544233,0.00138685778275476,0.0086,0.002222,0.0,0.0286,0.0,0.04270741545352743,0.00697480403135498,0.00269051735722284,0.000516094064949608,0.0,0.0,0.39246683902172447,0.025518,0.0,0.39246683902172447,0.00810469876819709,0.031646,0.044287,0.0,0.069805,0.00088
Jalandhar,2022-07-01,2.34484014,0.04493175,2.26111925,0.19396099999999997,0.04493175,0.00743625847266155,0.00118888025305016,0.00525,0.001544,0.0,0.0143,0.0,0.0398944396746498,0.00444103027564392,0.00267021057388161,0.000512198825124266,0.0,0.0,0.3791623284003614,0.02389,0.0,0.3791623284003614,0.00862513872571171,0.031451,0.046766,0.0,0.070656,0.00082
Jalandhar,2022-08-01,1.75305694,0.05061,1.68994181,0.17699099999999998,0.05061,0.0,0.0,0.00525,0.001424,0.0,0.0143,0.0,0.030180000000000002,0.0,0.0,0.0,0.0,0.0,0.31485299999999994,0.012209,0.0,0.31485299999999994,0.0,0.030180000000000002,0.023889,0.0,0.036098,0.0
Jalandhar,2022-09-01,1.8966588400000044,0.04381,1.8352552300000045,0.173527,0.04381,0.0,0.0,0.00536,0.001989,0.0,0.0143,0.0,0.041606000000000004,0.0025,0.0,0.0,0.0,0.0,0.32625499999999996,0.01536,0.0,0.32625499999999996,0.0,0.039106,0.030303,0.0,0.045663,0.0
Jalandhar,2022-10-01,2.0475676600000003,0.046981,1.9885989600000002,0.20546435999999998,0.046981,0.0,0.0,0.00415,0.001306,0.0,0.0143,0.0,0.02789,0.0025,0.0,0.0,0.0,0.0,0.35200235999999996,0.01536,0.0,0.35200235999999996,0.0,0.02539,0.036551,0.0,0.051911,0.0
Jalandhar,2022-11-01,2.15579756,0.044916,2.09126085,0.18757447999999996,0.044916,0.0,0.0,0.00186,0.001439,0.0,0.0,0.0,0.033646999999999996,0.0025,0.0,0.0,0.0,0.0,0.32330847999999995,0.01744,0.0,0.32330847999999995,0.0,0.031147,0.036432,0.0,0.053872,0.0
Jalandhar,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalandhar,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalandhar,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalandhar,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2022-09-01,4.85299359,0.0,4.6136500499999995,0.7089969999999999,0.0,0.008107,0.004203,0.034,0.01631376,0.0,0.287,0.0,0.15302087999999997,0.0,0.005555,0.015935,0.0,0.0,1.2973186399999999,0.0,0.09740618,1.2973186399999999,0.01231,0.12871088,0.085677,0.0,0.0,0.00282
Jammu,2022-10-01,3.46556684,0.0,3.2363322100000005,0.379159,0.0,0.00787,0.003162,0.017,0.005741,0.0,0.1435,0.0,0.119227,0.045,0.005564,0.007274,0.0,0.0,0.755099,0.0,0.13141087,0.755099,0.011032,0.060309,0.07944,0.0,0.0,0.00108
Jammu,2022-11-01,4.29701241,0.0,4.05216116,0.369862,0.0,0.002656,0.002946,0.015507,0.005456,0.0,0.1435,0.0,0.094092,0.018,0.004983,0.00182,0.0,0.0,0.710491,0.0,0.12328472,0.710491,0.005601999999999999,0.067789,0.076472,0.0,0.0,0.0015
Jammu,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamshedpur,2022-04-01,5.8312412799999995,0.0,5.29308728,0.814581,0.0,0.0,0.0,0.05708655,0.006836,0.0,0.11,0.0,0.09851539999999999,0.0,0.0,0.0,-4.779e-05,0.0,1.3786940399999998,0.2916273,0.38,1.3786940399999998,0.0,0.09851539999999999,0.0,0.0,0.0,0.0
Jamshedpur,2022-05-01,6.0877055,0.0,5.571404430000002,0.890779,0.0,0.0,0.02696,0.06853773,0.008775,0.0,0.11,0.0,0.12143778,0.0,0.0,0.0,5.384e-05,0.0,1.5779506699999999,0.350928,0.35075317,1.5779506699999999,0.02696,0.12143778,0.0,0.000587,0.351515,0.0
Jamshedpur,2022-06-01,4.2627849499999995,0.0,3.8055435099999997,0.63822,0.0,0.0,0.0,0.0403452,0.00215,0.0,0.11,0.0,0.09695615999999999,0.0,0.042302,0.0,-6.646e-05,0.0,1.068724667890897,0.075474,0.33841577,1.068724667890897,0.0,0.05465415999999999,0.0960278478908971,0.009485,0.1809868478908971,0.0
Jamshedpur,2022-07-01,4.6221001300000015,3.46944695195361e-18,3.804124340000003,0.561287,3.46944695195361e-18,0.003114,0.0,0.04945103,0.003614,0.0,0.1155,0.0,0.09149927,0.0,0.03935831,0.02212296,4.86600000000001e-05,0.0,0.99217964,0.031584,0.70723373,0.99217964,0.003114,0.030018000000000003,0.136179,0.0,0.167763,1.0842021724855e-19
Jamshedpur,2022-08-01,3.2598463000000004,0.0,2.4701855900000003,0.5929430000000001,0.0,0.0,0.0,0.05363625,0.007182,0.0,0.1155,0.0,0.0554872,0.0,0.00071,0.0262892,-3.336e-05,0.0,0.9467498100000001,0.0,0.72361271,0.9467498100000001,0.0,0.026778,0.121968,0.0,0.121968,0.00171
Jamshedpur,2022-09-01,3.09190976,0.0,2.1736093,0.6087156999999966,0.0,0.0,0.02425,0.04438875,0.004831,0.0,0.1155,0.0,0.08661124,0.0,0.02030306,0.02721818,-2.99000000000001e-06,0.0,1.0548196799999967,0.0,0.85937946,1.0548196799999967,0.02425,0.03735,0.17052,0.0,0.17052,0.00174
Jamshedpur,2022-10-01,3.2970844534301382,0.0,2.2718478334301384,0.6339060000000001,0.0,0.0,0.0069,0.02537358,0.005004,0.0,0.1155,0.0,0.05403261999999999,0.0,0.008,0.01440162,0.0,0.0,0.9831492000000002,0.0,0.97241765,0.9831492000000002,0.0069,0.028921,0.142433,0.0,0.142433,0.00271
Jamshedpur,2022-11-01,8.99392539,0.0,-0.37390487000000105,0.616431,0.0,0.0,0.02859,0.02325364,0.003137,0.0,0.1155,0.0,0.059787900000000005,0.0,0.01021122,0.01630968,-1.412e-05,0.0,0.9485176599999999,0.0,9.36783026,0.9485176599999999,0.02859,0.031407000000000004,0.101804,0.0,0.101804,0.00186
Jamshedpur,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamshedpur,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamshedpur,2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamshedpur,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhansi,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhansi,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhansi,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhansi,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhansi,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhansi,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhansi,2022-10-01,1.09200507,0.0,1.0592661799999998,0.28402000000000005,0.0,0.0012,0.0,0.022162,0.00428814,0.0,0.125,0.0,0.13412562,0.02,0.0,0.01029392,0.00065,0.0,0.64879576,0.0,0.0,0.64879576,0.0012,0.10138169999999999,0.07865,0.0,0.07865,0.00245
