unit_name,month,Expiry Return Amt,Expiry Return Strips,Expiry Return Value from customer,Expiry from godown,Expiry return strip to supplier,Expiry to supplier,Godown to store Strips,Gowdown breakage,Intransit breakage (Retail),Inventory value - PTS/EPR (15th of the month),Inward Strips,Inward value ( PTS/EPR),Billed orders ( Retail ),Billed line items (Retail),Billed Strips (Retail),Sale Return Amt,Sales Return Strips,Sales Return ( At PTR after discount),Sale Return Value from customer,Billed orders (Inter company ),Billed line items (Inter company),Billed Strips (Inter company),Billed orders (Total),Billed line items (Total),Billed Strips (Total),Value of Non-moving item
JP,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20088906.6748992,141165.0,7343552.21,0.0,0.0,0.0,39747.0,582.0,39747.0,39747.0,0.0,0.0,0.0,0.0,0.0,0.0,2117057.35740965
JP,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18979139.3286194,61831.0,3747619.75,0.0,0.0,0.0,51725.0,1197.0,51725.0,51725.0,0.0,0.0,0.0,0.0,0.0,0.0,2119094.62240965
JP,2022-11-01,0.0,0.0,0.0,190855.05,0.0,0.0,0.0,0.0,0.0,17272617.1388464,26682.0,4985189.66,0.0,0.0,0.0,14928.5,13.0,14928.5,14928.5,0.0,0.0,0.0,0.0,0.0,0.0,2342618.64750965
JP,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16137227.0921801,143474.0,7257517.59,0.0,0.0,0.0,38452.83,75.0,38452.83,38452.83,0.0,0.0,0.0,0.0,0.0,0.0,2171618.18250965
JP,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100057.3221383,56997.0,4225630.02,0.0,0.0,0.0,31679.55,517.0,31679.55,31679.55,0.0,0.0,0.0,0.0,0.0,0.0,1648710.14490965
Jaipur,2022-01-01,0.0,0.0,1528296.42,0.0,13530.0,2052539.71,0.0,0.0,298248.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361403.31,0.0,0.0,0.0,0.0,0.0,0.0,345012.46
Jaipur,2022-02-01,0.0,0.0,1117618.63,0.0,15149.0,2151284.45,0.0,0.0,511839.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938063.56,0.0,0.0,0.0,0.0,0.0,0.0,409746.77
Jaipur,2022-03-01,0.0,0.0,1956334.7,0.0,16045.3,2275421.73,0.0,0.0,503425.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007525.88,0.0,0.0,0.0,0.0,0.0,0.0,264824.04
Jaipur,2022-04-01,1694997.94,17399.0,1694997.94,0.0,17487.0,2538384.93,0.0,0.0,507782.78,1414291.48461111,644504.0,43005143.87,0.0,0.0,0.0,2029950.41,23119.0,2029950.41,2029950.41,0.0,0.0,0.0,0.0,0.0,0.0,89940.13
Jaipur,2022-05-01,1888883.46,18340.0,1888883.46,0.0,0.0,0.0,0.0,0.0,460110.99,9075.731,620776.0,42294566.23,0.0,0.0,0.0,1567727.24,19333.0,1567727.24,1567727.24,0.0,0.0,0.0,0.0,0.0,0.0,4647.33
Jaipur,2022-06-01,1997760.58,18707.0,1997760.58,0.0,28477.0,4201930.62,0.0,0.0,711998.71,1193429.891,660444.0,45075836.06,0.0,0.0,0.0,1833990.51,21357.0,1833990.51,1833990.51,0.0,0.0,0.0,0.0,0.0,0.0,48040.08
Jaipur,2022-07-01,1848648.66,19239.5,1848648.66,0.0,17043.0,2532456.94,0.0,0.0,604074.52,3300339.191,687357.0,45339356.58,0.0,0.0,0.0,1994385.81,21892.0,1994385.81,1994385.81,0.0,0.0,0.0,0.0,0.0,0.0,258623.45
Jaipur,2022-08-01,1517193.63,15138.2,1517193.63,0.0,20935.5,3089992.47,0.0,0.0,630075.49,3228349.02781818,757873.0,48131114.75,0.0,0.0,0.0,2366371.05,31980.0,2366371.05,2366371.05,0.0,0.0,0.0,0.0,0.0,0.0,276114.1
Jaipur,2022-09-01,1978512.18,20813.0,1978512.18,0.0,13385.2,2049917.24,0.0,0.0,492396.37,3636532.981,734781.0,46296419.5,0.0,0.0,0.0,2310402.72,27335.0,2310402.72,2310402.72,0.0,0.0,0.0,0.0,0.0,0.0,260698.7
Jaipur,2022-10-01,1687779.46,18915.0,1687779.46,0.0,17805.0,2567875.12,0.0,0.0,471390.84,3739214.821,748434.0,47489746.49,0.0,0.0,0.0,1702176.96,20400.0,1702176.96,1702176.96,0.0,0.0,0.0,0.0,0.0,0.0,258612.33
Jaipur,2022-11-01,2178363.66,23599.0,2178363.66,0.0,30476.0,4112646.27,0.0,0.0,581333.8,4026982.841,692746.0,45383974.72,0.0,0.0,0.0,2391644.25,25990.0,2391644.25,2391644.25,0.0,0.0,0.0,0.0,0.0,0.0,259419.33
Jaipur,2022-12-01,1293421.36,14786.0,1293421.36,0.0,6111.0,867976.3,0.0,0.0,267426.31,2382891.611,735085.0,49727762.69,0.0,0.0,0.0,1877953.76,19358.0,1877953.76,1877953.76,0.0,0.0,0.0,0.0,0.0,0.0,253025.0
Jaipur,2023-01-01,769236.88,8043.0,769236.88,0.0,13706.0,1830310.46,0.0,0.0,202760.15,1370714.511,350059.0,24296214.93,0.0,0.0,0.0,997283.73,11748.0,997283.73,997283.73,0.0,0.0,0.0,0.0,0.0,0.0,253025.0
Jamshedpur,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209741.07,0.0,0.0,0.0,0.0,0.0,0.0,4700199.33786955
Jamshedpur,2022-02-01,0.0,0.0,0.0,0.0,181.0,11181.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174422.13,0.0,0.0,0.0,0.0,0.0,0.0,4838215.68415342
Jamshedpur,2022-03-01,0.0,0.0,0.0,85959.93,0.0,0.0,0.0,10675.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226821.27,0.0,0.0,0.0,0.0,0.0,0.0,4977159.44751836
Jamshedpur,2022-04-01,0.0,0.0,0.0,34316.03,2493.0,172783.84,0.0,34920.43,0.0,22551371.1270169,83973.0,5260193.65,7488.0,25012.0,90641.64,434226.2,5100.0,434226.2,434226.2,0.0,0.0,0.0,7488.0,25012.0,90641.64,4787409.2846426
Jamshedpur,2022-05-01,0.0,0.0,0.0,16828.82,0.0,0.0,0.0,19618.38,0.0,23531932.8380353,121006.0,6714927.17,8079.0,27052.0,109529.0,361118.09,5036.0,361118.09,361118.09,0.0,0.0,0.0,8079.0,27052.0,109529.0,4716687.03953171
Jamshedpur,2022-06-01,0.0,0.0,0.0,814785.46,2571.0,272346.9,0.0,12846.77,0.0,23786467.6550612,112958.0,5201116.99,8548.0,26898.0,110083.0,255131.17,3111.0,255131.17,255131.17,0.0,0.0,0.0,8548.0,26898.0,110083.0,4561720.13516135
Jamshedpur,2022-07-01,0.0,0.0,0.0,221687.88,9642.0,782320.84,40454.0,93.7,0.0,22528992.4988872,198037.0,8690831.37,9692.0,30546.0,132461.0,355004.17,4610.0,355004.17,355004.17,0.0,0.0,0.0,9692.0,30546.0,132461.0,3900853.60575839
Jamshedpur,2022-08-01,6560.49,68.0,6560.49,13760.19,1.0,89.85,68474.0,27134.63,0.0,21269777.975167,85689.0,4158930.4,8274.0,25080.0,108813.0,416826.34,5591.0,416826.34,416826.34,2.0,4.0,1000.0,8276.0,25084.0,109813.0,3873304.44125832
Jamshedpur,2022-09-01,32988.62,337.0,32988.62,307923.51,3790.0,428520.53,68955.0,30891.23,476.66,25490814.6495605,173833.0,7580750.62,8727.0,28319.0,148792.0,454040.37,5866.0,454040.37,454040.37,4.0,7.0,1330.0,8731.0,28326.0,150122.0,4064584.0719157
Jamshedpur,2022-10-01,23384.49,181.5,23384.49,3511.34,255.0,30827.86,55430.0,12092.75,138.98,25076007.5648345,129453.0,5747206.37,7760.0,26561.0,124115.0,410706.85,6582.0,410706.85,410706.85,2.0,2.0,1500.0,7762.0,26563.0,125615.0,3780646.63091591
Jamshedpur,2022-11-01,11351.9,84.0,11351.9,346362.89,2364.0,340336.14,61081.0,82913.65,0.0,24256679.1536111,91466.0,3970228.9,1732.0,12058.0,294223.4,213736.63,3299.0,213736.63,213736.63,217.0,589.0,102623.0,1949.0,12647.0,396846.4,3672172.37041809
Jamshedpur,2022-12-01,0.0,0.0,0.0,0.0,777.0,95489.47,2.0,0.0,0.0,1733285.520677,796.0,48888.44,125.0,3927.0,42818.0,676.12,19.0,676.12,676.12,169.0,1039.0,35170.0,294.0,4966.0,77988.0,330489.12223928
Jamshedpur,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733285.520677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330489.12223928
Jhansi,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,117059.0,0.0,0.0,0.0,146290.0,13395074.22,2.0,3.0,8.0,288.45,8.0,288.45,288.45,0.0,0.0,0.0,2.0,3.0,8.0,0.0
Jhansi,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,54443.0,2713.34,0.0,14184713.625,44640.0,1628856.09,1675.0,5207.0,19629.0,96838.06,1452.0,96838.06,96838.06,0.0,0.0,0.0,1675.0,5207.0,19629.0,5328162.78
Jhansi,2022-11-01,0.0,0.0,0.0,5365.26,0.0,0.0,29826.0,5191.56,0.0,13817376.999,31127.0,1892193.43,3259.0,8690.0,29615.0,129558.38,2120.0,129558.38,129558.38,0.0,0.0,0.0,3259.0,8690.0,29615.0,5643976.89
Jhansi,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,36052.0,3003.16,0.0,14648892.6996062,44023.0,1887563.59,3431.0,8815.0,32092.0,107181.05,1206.0,107181.05,107181.05,1.0,1.0,15.0,3432.0,8816.0,32107.0,5884635.54
Jhansi,2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,9916.0,1124.51,0.0,14538425.8019311,16865.0,884228.45,1671.0,4477.0,15895.0,46859.42,437.0,46859.42,46859.42,0.0,0.0,0.0,1671.0,4477.0,15895.0,6144950.66129307
Jodhpur,2022-01-01,0.0,0.0,939.57,0.0,0.0,0.0,0.0,0.0,2039.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507614.71,0.0,0.0,0.0,0.0,0.0,0.0,13795.87
Jodhpur,2022-02-01,0.0,0.0,4113.54,0.0,0.0,0.0,0.0,0.0,1637.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354724.19,0.0,0.0,0.0,0.0,0.0,0.0,9591.65
Jodhpur,2022-03-01,0.0,0.0,3081.37,0.0,79.0,7973.32,0.0,0.0,1308.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417560.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodhpur,2022-04-01,1608.88,22.0,1608.88,0.0,0.0,0.0,0.0,0.0,1280.92,38608.7,131650.0,6284839.04,0.0,0.0,0.0,467413.84,8063.0,467413.84,467413.84,0.0,0.0,0.0,0.0,0.0,0.0,8789.27
Jodhpur,2022-05-01,5148.24,43.0,5148.24,0.0,0.0,0.0,0.0,0.0,782.65,7914.45,109431.0,5304864.2,0.0,0.0,0.0,457674.06,9536.0,457674.06,457674.06,0.0,0.0,0.0,0.0,0.0,0.0,5543.07
Jodhpur,2022-06-01,3614.7,59.0,3614.7,0.0,0.0,0.0,0.0,0.0,323.82,13411.75,114130.0,5742493.43,0.0,0.0,0.0,436156.92,7107.0,436156.92,436156.92,0.0,0.0,0.0,0.0,0.0,0.0,517.37
Jodhpur,2022-07-01,15838.58,212.0,15838.58,0.0,359.0,45022.48,0.0,0.0,4843.88,195400.71,151320.0,7004327.59,0.0,0.0,0.0,498826.8,8230.0,498826.8,498826.8,0.0,0.0,0.0,0.0,0.0,0.0,1161.62
Jodhpur,2022-08-01,14985.18,215.0,14985.18,0.0,4.0,789.2,0.0,0.0,9846.53,37132.56,168725.0,7514753.5,1.0,9.0,209.0,598871.05,12117.0,598871.05,598871.05,0.0,0.0,0.0,1.0,9.0,209.0,0.0
Jodhpur,2022-09-01,15988.35,180.0,15988.35,0.0,0.0,0.0,0.0,0.0,4559.94,50718.61,166825.0,7622228.67,0.0,0.0,0.0,695580.41,11020.0,695580.41,695580.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodhpur,2022-10-01,26264.13,439.0,26264.13,0.0,0.0,0.0,0.0,0.0,6160.38,142020.07,155738.0,7282007.0,0.0,0.0,0.0,518926.67,9055.0,518926.67,518926.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodhpur,2022-11-01,16176.65,329.0,16176.65,0.0,918.0,92380.17,0.0,0.0,1936.26,66981.48,164512.0,8017335.76,7.0,27.0,1176.0,615589.7,10041.0,615589.7,615589.7,0.0,0.0,0.0,7.0,27.0,1176.0,0.0
Jodhpur,2022-12-01,44546.94,514.0,44546.94,0.0,2904.0,387037.39,0.0,0.0,1194.48,37860.68,174582.0,8414308.14,0.0,0.0,0.0,558795.8,9069.0,558795.8,558795.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodhpur,2023-01-01,47271.96,557.0,47271.96,0.0,0.0,0.0,0.0,0.0,492.25,36558.1,78962.0,4051270.2,0.0,0.0,0.0,279011.56,5072.0,279275.47,279011.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kota,2022-01-01,0.0,0.0,87.3,0.0,0.0,0.0,0.0,0.0,234.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385898.75,0.0,0.0,0.0,0.0,0.0,0.0,92925.2600000001
Kota,2022-02-01,0.0,0.0,2824.77,0.0,0.0,0.0,0.0,0.0,145.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247915.79,0.0,0.0,0.0,0.0,0.0,0.0,43292.67
Kota,2022-03-01,0.0,0.0,1640.81,0.0,0.0,0.0,0.0,0.0,2387.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376881.72,0.0,0.0,0.0,0.0,0.0,0.0,33975.75
Kota,2022-04-01,1624.81,24.0,1624.81,0.0,0.0,0.0,0.0,0.0,534.4,160255.89,99545.0,5240841.06,0.0,0.0,0.0,306436.38,4487.0,306436.38,306436.38,0.0,0.0,0.0,0.0,0.0,0.0,49761.62
Kota,2022-05-01,913.46,9.0,913.46,0.0,0.0,0.0,0.0,0.0,109.31,112273.15,82120.0,4436549.37,0.0,0.0,0.0,288074.64,4085.0,288074.64,288074.64,0.0,0.0,0.0,0.0,0.0,0.0,27230.07
Kota,2022-06-01,6067.56,71.0,6067.56,0.0,0.0,0.0,0.0,0.0,91.0,23403.56,74366.0,4184769.41,0.0,0.0,0.0,333015.05,4520.0,333015.05,333015.05,0.0,0.0,0.0,0.0,0.0,0.0,17400.0
Kota,2022-07-01,6494.37,41.0,6494.37,0.0,0.0,0.0,0.0,0.0,0.0,116055.73,89669.0,4902883.41,0.0,0.0,0.0,349303.67,5552.0,349303.67,349303.67,0.0,0.0,0.0,0.0,0.0,0.0,7139.32
Kota,2022-08-01,7053.14,75.0,7053.14,0.0,232.0,36285.74,0.0,0.0,206.7,46816.88,83716.0,4044763.98,0.0,0.0,0.0,357548.81,6221.0,357548.81,357548.81,0.0,0.0,0.0,0.0,0.0,0.0,188.61
Kota,2022-09-01,7006.75,79.0,7006.75,0.0,0.0,0.0,0.0,0.0,0.0,53764.98,79353.0,4100246.37,0.0,0.0,0.0,435263.98,6090.0,435263.98,435263.98,0.0,0.0,0.0,0.0,0.0,0.0,272.3
Kota,2022-10-01,11607.89,113.0,11607.89,0.0,0.0,0.0,0.0,0.0,4026.25,78953.78,75995.0,3883101.3,0.0,0.0,0.0,286528.75,4014.0,286528.75,286528.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kota,2022-11-01,16522.48,170.0,16522.48,0.0,0.0,0.0,0.0,0.0,2940.92,194189.16,77407.0,4130515.19,0.0,0.0,0.0,382824.91,6944.0,382824.91,382824.91,0.0,0.0,0.0,0.0,0.0,0.0,2151.53
Kota,2022-12-01,8813.85,115.0,8813.85,0.0,308.0,44778.01,0.0,0.0,166.76,196120.14,79906.0,4192957.71,0.0,0.0,0.0,345029.74,4574.0,345029.74,345029.74,0.0,0.0,0.0,0.0,0.0,0.0,1382.49
Kota,2023-01-01,12907.27,215.0,12907.27,0.0,0.0,0.0,0.0,0.0,0.0,75530.73,37146.0,2018773.87,0.0,0.0,0.0,198958.61,2540.0,198958.61,198958.61,0.0,0.0,0.0,0.0,0.0,0.0,5216.76
Lucknow,2022-01-01,0.0,0.0,1342489.89,529929.28,23489.0,2228358.28,0.0,64587.34,42759.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854709.41,0.0,0.0,0.0,0.0,0.0,0.0,4948486.17469168
Lucknow,2022-02-01,0.0,0.0,1462319.71,570061.05,20017.0,1896205.63,0.0,99303.39,93219.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434276.86,0.0,0.0,0.0,0.0,0.0,0.0,4960839.98968836
Lucknow,2022-03-01,0.0,0.0,723541.9,493137.5,38691.0,3702452.54,0.0,133240.42,68418.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772665.74,0.0,0.0,0.0,0.0,0.0,0.0,4655665.40548761
Lucknow,2022-04-01,965954.69,11894.0,965954.69,209170.23,5490.0,521223.93,0.0,167764.13,110800.29,108712275.801739,1234199.0,81275911.25,20315.0,153324.0,861223.0,3992039.69,43474.0,3992039.69,3992039.69,648.0,7655.0,153511.0,20963.0,160979.0,1014734.0,4708773.98967004
Lucknow,2022-05-01,599369.78,7311.0,599369.78,825817.62,31770.0,3102895.1,0.0,277896.73,77910.33,120652879.456853,1120442.0,85908405.8,21219.0,158696.0,828876.0,4102996.77,44389.0,4102996.77,4102996.77,621.0,5829.0,155998.0,21840.0,164525.0,984874.0,5335511.3469703
Lucknow,2022-06-01,1921346.7,24113.0,1921346.7,780806.57,1276.0,221569.63,0.0,231054.09,207506.57,119242776.586283,889378.0,64250219.1,20417.0,156065.0,859348.0,4471927.35,50487.0,4471927.35,4471927.35,558.0,4172.0,241163.0,20975.0,160237.0,1100511.0,5163827.79624736
Lucknow,2022-07-01,186378.02,2413.0,186378.02,652749.52,27453.0,2704673.2,780559.0,114544.64,82772.02,106069931.714463,749981.0,58756756.88,20427.0,155496.0,822878.0,6693490.19,70697.0,6693490.19,6693490.19,430.0,2985.0,157271.0,20857.0,158481.0,980149.0,3379650.93859142
Lucknow,2022-08-01,1825575.62,24495.0,1825575.62,973842.69,671.0,87867.03,1140159.0,128389.07,220403.33,101923560.843442,1200461.0,79624538.96,19196.0,145141.0,770111.0,3696620.46,43154.0,3696620.46,3696620.46,613.0,4130.0,240592.0,19809.0,149271.0,1010703.0,3246658.51994671
Lucknow,2022-09-01,278676.45,3652.0,278676.45,807067.61,36666.0,3662739.07,1402167.0,97107.58,69985.91,106402281.289933,1328352.0,89745704.02,19804.0,156523.0,1036907.0,5928545.0,61172.0,5928545.0,5928545.0,924.0,5785.0,328180.0,20728.0,162308.0,1365087.0,4428937.13760557
Lucknow,2022-10-01,2097703.06,26779.0,2097703.06,341749.31,2393.0,286871.73,1141286.0,73749.15,295537.56,104726186.720638,1180734.0,74072315.05,19606.0,159691.0,933529.0,3486371.22,37175.0,3486371.22,3486371.22,686.0,3445.0,219463.0,20292.0,163136.0,1152992.0,3773959.88495352
Lucknow,2022-11-01,310960.69,4079.0,310960.69,919759.52,43846.0,3895265.81,1441665.0,48654.39,52893.71,108408794.489818,1412734.0,102983457.5,21715.0,170852.0,984224.0,6361712.72,64682.0,6361712.72,6361712.72,753.0,5121.0,404924.0,22468.0,175973.0,1389148.0,6726441.25632582
Lucknow,2022-12-01,2212689.4,18719.0,2212689.4,666889.12,27292.0,2635722.13,1286512.0,56068.69,211529.87,108678614.392323,1287819.0,87337856.83,21789.0,163636.0,1014366.0,6591737.49,63416.0,6591737.49,6591737.49,701.0,5425.0,300588.0,22490.0,169061.0,1314954.0,4586159.46060742
Lucknow,2023-01-01,1259162.67,15093.0,1259162.67,431995.52,11067.0,1229755.26,392151.0,28609.43,134465.59,91266834.5524812,736648.0,58401562.58,11150.0,81131.0,438483.0,3624418.34,37915.0,3624418.34,3624418.34,436.0,2935.0,135840.0,11586.0,84066.0,574323.0,5231652.33436873
Mahaveer,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162124.0,1680451.0,7090002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162124.0,1680451.0,7090002.0,0.0
Mahaveer,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174179.0,1769109.0,6764847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174179.0,1769109.0,6764847.0,0.0
Mahaveer,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191340.0,1964975.0,8131629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191340.0,1964975.0,8131629.0,0.0
Mahaveer,2022-07-01,363.89,3.0,0.0,0.0,0.0,0.0,9846327.0,0.0,0.0,0.0,411404086.105,0.0,208837.0,2206488.0,9661064.0,11567978.501615,109170.0,11567978.501615,0.0,0.0,0.0,0.0,208837.0,2206488.0,9661064.0,0.0
Mahaveer,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,10030500.0,0.0,0.0,0.0,412385151.82,0.0,207965.0,2281662.0,10153912.0,12659710.409732,112961.0,12659710.409732,0.0,0.0,0.0,0.0,207965.0,2281662.0,10153912.0,0.0
Mahaveer,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,9575434.0,0.0,0.0,0.0,394503539.85,0.0,208233.0,2251297.0,9403633.0,14171089.723813,121974.0,14171089.723813,0.0,0.0,0.0,0.0,208233.0,2251297.0,9403633.0,0.0
Mahaveer,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,8347691.0,0.0,0.0,0.0,322772778.775,0.0,195892.0,2145326.0,8498356.0,13022774.957872,113406.0,13022774.957872,0.0,0.0,0.0,0.0,195892.0,2145326.0,8498356.0,0.0
Mahaveer,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,9101916.0,0.0,0.0,0.0,435400341.71,0.0,198699.0,2104915.0,9000564.0,13951120.0295,112217.0,13951120.0295,0.0,0.0,0.0,0.0,198699.0,2104915.0,9000564.0,0.0
Mahaveer,2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,10722290.0,0.0,0.0,0.0,500699791.365,0.0,218521.0,2332292.0,10684506.0,13885102.198041,111672.0,13885102.198041,0.0,0.0,0.0,0.0,218521.0,2332292.0,10684506.0,0.0
Mahaveer,2023-01-01,1624.7088,18.0,0.0,0.0,0.0,0.0,5796377.0,0.0,0.0,0.0,206390804.25,0.0,114510.0,1217868.0,5867000.0,8487529.165458,77291.0,8487529.165458,0.0,0.0,0.0,0.0,114510.0,1217868.0,5867000.0,0.0
Nagpur,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154858.06,0.0,0.0,0.0,0.0,0.0,0.0,1932439.90261653
Nagpur,2022-02-01,0.0,0.0,0.0,63.87,0.0,0.0,0.0,11973.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791514.94,0.0,0.0,0.0,0.0,0.0,0.0,1920422.86583258
Nagpur,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11848.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055729.17,0.0,0.0,0.0,0.0,0.0,0.0,1932321.15632621
Nagpur,2022-04-01,0.0,0.0,0.0,389402.17,3055.0,416073.08,0.0,27358.91,0.0,18743022.0876825,329340.0,14269165.84,8095.0,42032.0,122905.0,567844.7,7785.0,567844.7,567844.7,34.0,34.0,56934.0,8129.0,42066.0,179839.0,1894795.98023556
Nagpur,2022-05-01,261.34,3.0,261.34,457774.01,3885.0,457325.32,0.0,10335.04,0.0,27692299.7528527,226305.0,14479932.33,9851.0,52100.0,152992.0,1237307.7,17686.0,1237307.7,1237307.7,40.0,181.0,14434.0,9891.0,52281.0,167426.0,1276240.04258104
Nagpur,2022-06-01,188.34,3.0,188.34,12483.6,76.0,12393.39,0.0,9344.21,0.0,32560766.2826916,296720.0,15277820.97,10501.0,60487.0,166095.0,579165.62,8543.0,579165.62,579165.62,130.0,1256.0,34120.0,10631.0,61743.0,200215.0,1341624.81118751
Nagpur,2022-07-01,1277.91,8.0,1277.91,0.0,0.0,0.0,203155.0,14736.5,0.0,31919883.7459903,207056.0,10573831.26,11931.0,69025.0,187117.0,502372.46,10918.0,502372.46,502372.46,141.0,590.0,144951.0,12072.0,69615.0,332068.0,1299119.79505932
Nagpur,2022-08-01,2904.65,23.0,2904.65,207847.15,2140.0,211953.44,297067.0,11014.46,0.0,29020746.7974889,374041.0,14371276.8,11204.0,65953.0,176447.0,794036.52,31717.0,794036.52,794036.52,177.0,918.0,214725.0,11381.0,66871.0,391172.0,1195172.70434622
Nagpur,2022-09-01,5808.62,59.0,5808.62,195632.03,755.0,157302.64,320613.0,8197.09,1545.32,26505134.8385242,308086.0,13326867.06,10077.0,57058.0,150746.0,677161.15,8428.0,677161.15,677161.15,202.0,1045.0,201765.0,10279.0,58103.0,352511.0,1663324.19434622
Nagpur,2022-10-01,6655.35,46.0,6655.35,16450.82,70.0,15359.34,231344.0,10464.97,161.91,26699899.8752669,221797.0,12145342.62,9664.0,57733.0,151806.0,584183.79,17998.0,584183.79,584183.79,69.0,443.0,66298.0,9733.0,58176.0,218104.0,1619717.84734628
Nagpur,2022-11-01,12049.31,154.0,12049.31,680438.36,7834.0,690841.62,340616.0,14478.28,0.0,29632825.6212273,361826.0,16934215.19,12589.0,59007.0,147546.0,553493.18,14563.0,553493.18,553493.18,116.0,539.0,93693.0,12705.0,59546.0,241239.0,1992022.53374629
Nagpur,2022-12-01,16259.43,150.0,16259.43,790806.96,6105.0,687882.17,253295.0,13352.34,857.03,28837138.9396911,287656.0,12267824.73,11071.0,62039.0,163032.0,377167.37,4969.0,377167.37,377167.37,143.0,914.0,106325.0,11214.0,62953.0,269357.0,2281847.25646626
Nagpur,2023-01-01,7946.28,72.0,7946.28,93.0,0.0,0.0,114115.0,7688.88,709.46,27472246.1006191,97435.0,5938817.66,5248.0,30952.0,85962.0,166111.44,2109.0,166111.44,166111.44,74.0,479.0,51678.0,5322.0,31431.0,137640.0,2264311.54174446
Nashik,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155231.0,13539556.37,438.0,1243.0,3875.0,30383.52,542.0,30383.52,30383.52,0.0,0.0,0.0,438.0,1243.0,3875.0,0.0
Nashik,2022-05-01,0.0,0.0,0.0,142.04,0.0,0.0,0.0,1795.43,0.0,14048400.1965281,22323.0,1757009.32,1834.0,5888.0,15366.0,58239.8,837.0,58239.8,58239.8,0.0,0.0,0.0,1834.0,5888.0,15366.0,3556630.41000012
Nashik,2022-06-01,0.0,0.0,0.0,6598.66,0.0,0.0,0.0,3681.53,0.0,13888738.0238803,30574.0,1527714.45,3686.0,11214.0,27232.0,124968.89,1644.0,124968.89,124968.89,0.0,0.0,0.0,3686.0,11214.0,27232.0,3668014.63500012
