unit_name,month,Present Head Count--Admin,Present Head Count--Audit & Refilling,Present Head Count--CHECKING,Present Head Count--Checking,Present Head Count--Data Analyst,Present Head Count--Data analyst,Present Head Count--Delivery,Present Head Count--Dispatch,Present Head Count--Expiry,Present Head Count--Finance & Accounts,Present Head Count--HR,Present Head Count--IT,Present Head Count--IT ,Present Head Count--Inward,Present Head Count--Overall Non - Ops,Present Head Count--Overall Operation,Present Head Count--PURCHASE,Present Head Count--Purchase,Present Head Count--SALES,Present Head Count--Sales,Present Head Count--Sales Return,Present Head Count--Store,Present Head Count--store
Prayagraj,2022-04-01,1.0,,,2.0,,,,1.0,,,,,,1.6,,1.0,,1.6666666666666665,,12.016666666666666,0.8666666666666667,4.066666666666666,
Prayagraj,2022-05-01,0.0,,,1.903225806451613,,,,0.9354838709677419,,,,,,1.903225806451613,,1.0,,2.0,,13.451612903225806,0.8548387096774194,3.838709677419355,
Prayagraj,2022-06-01,,,,1.9666666666666668,,,,1.0,,,,,,2.0,,1.0,,1.9666666666666668,,14.4,0.9333333333333333,3.7333333333333334,
Prayagraj,2022-07-01,,,,0.967741935483871,,,,1.0,,,,,,0.967741935483871,,1.032258064516129,,2.032258064516129,,15.064516129032256,0.967741935483871,4.387096774193548,
Prayagraj,2022-08-01,,,,1.129032258064516,,,,1.064516129032258,,,,,,1.129032258064516,,1.129032258064516,1.129032258064516,1.032258064516129,,15.548387096774192,1.032258064516129,5.258064516129032,
Prayagraj,2022-09-01,,0.8666666666666667,,1.9666666666666668,,,,1.0,,,,,,2.0666666666666664,,1.0666666666666667,,1.0,,14.233333333333333,1.0333333333333334,4.0,
Prayagraj,2022-10-01,,1.032258064516129,,2.064516129032258,,,,1.032258064516129,,,,,,2.096774193548387,,1.064516129032258,1.064516129032258,,,13.870967741935484,1.032258064516129,4.193548387096774,
Prayagraj,2022-11-01,,1.0333333333333334,,2.0,,,,1.0333333333333334,,,,,,2.033333333333333,,1.0666666666666667,,1.0666666666666667,,13.483333333333333,1.0666666666666667,4.2,
Pune,2022-04-01,,,,4.8999999999999995,,,,,,0.43333333333333335,,,,,,,,,,10.116666666666667,,1.9,
Pune,2022-05-01,,,,3.774193548387097,,,,,,1.0,,,,,,,,,,7.741935483870968,,1.064516129032258,
Pune,2022-06-01,,,,3.8,,,,,,1.0,,,,,,,,,,9.85,,2.2666666666666666,
Pune,2022-07-01,,,,,,,,,,1.0,,,,,,,,,,15.225806451612904,,,
Pune,2022-08-01,,,,,,,,1.2580645161290323,,1.032258064516129,,,,,,,,,,13.129032258064516,,,
Pune,2022-09-01,,,,,,,,0.9333333333333333,,1.0,,,,,,,,,,13.033333333333333,,,
Pune,2022-10-01,,,,,,,,1.0,,1.0,,,,,,1.0,,,,12.741935483870968,,,
Pune,2022-11-01,,,,,,,,1.0,,1.0,,,,,,1.0,,,,12.116666666666665,,,
Puri,2022-04-01,1.0,,,,,,,,,1.0,,,,,,,,,,7.866666666666667,,,
Puri,2022-05-01,1.0,,,,,,,,,1.0,,,,,,,,,,8.0,,,
Puri,2022-06-01,1.0,,,,,,,,,1.0,,,,,,,,,,7.8,,,
Puri,2022-07-01,1.0,,,,,,,,,1.0,,,,,,,,,,8.0,,,
Puri,2022-08-01,1.0,,,,,,,,,1.0,,,,,,,,,,8.0,,,
Puri,2022-09-01,1.0,,,,,,,,,1.0,,,,,,,,,,8.0,,,
Puri,2022-10-01,1.0,,,,,,,,,1.0,,,,,,,,,,8.0,,,
Puri,2022-11-01,1.0,,,,,,,,,1.1333333333333333,,,,,,,,,,8.133333333333333,,,
Raipur,2022-04-01,,2.066666666666667,,4.166666666666667,,,,1.1333333333333333,,,,,,3.1000000000000005,,,,,,10.933333333333334,1.0333333333333334,4.966666666666667,
Raipur,2022-05-01,,2.0645662364849064,,2.6128803091457526,,,,0.7096774193548387,,,1.0,,,2.6774233652899455,,,,,,9.225806451612904,1.0000340604288775,6.419303441696618,
Raipur,2022-06-01,,2.0,,2.0,,,,1.0,,,,,,2.9000000000000004,1.0,,,,,10.533333333333333,1.0,6.233333333333333,
Raipur,2022-07-01,,1.967741935483871,,1.903225806451613,,,,1.0,,,1.0,,,0.967741935483871,,,,,,12.064516129032258,1.0,10.774193548387096,
Raipur,2022-08-01,,2.032258064516129,,2.096774193548387,,,,0.9677419354838709,,,,,,1.064516129032258,1.064516129032258,4.032258064516129,,,,13.93548387096774,1.064516129032258,6.290322580645161,
Raipur,2022-09-01,1.0,2.0,,2.033333333333333,,,,0.7333333333333333,,,1.0333333333333334,,,1.0,,2.8333333333333335,,,,11.9,1.0333333333333334,5.933333333333334,
Raipur,2022-10-01,,2.0,,1.8387096774193548,,,,,,,1.032258064516129,,,1.0,,2.0,,,,11.516129032258064,1.032258064516129,6.387096774193548,
Raipur,2022-11-01,,2.0,,1.5,,,,,,,1.0333333333333334,,,0.9333333333333333,,2.0,,,,8.866666666666667,1.0333333333333334,7.483333333333333,
Rajkot,2022-04-01,1.0,,,1.9,,,,2.0,,,,,,1.95,,,,,,12.65,1.0,3.7,
Rajkot,2022-05-01,1.0,,,2.0,,,,1.967741935483871,,,,,,1.903225806451613,,,,,,7.983870967741935,1.0,3.629032258064516,
Rajkot,2022-06-01,1.0,,,2.0,,,,2.0,,,,,,1.9666666666666668,,,,,,8.35,1.0,3.75,
Rajkot,2022-07-01,1.0,,,1.903225806451613,,,,1.7580645161290323,,,,,,1.967741935483871,,,,,,8.46774193548387,1.0,3.935483870967742,
Rajkot,2022-08-01,0.9032258064516129,,,0.7741935483870968,,,,1.7903225806451613,,,,,,1.7419354838709677,,,,,,6.129032258064516,1.0,3.225806451612903,
Rajkot,2022-09-01,1.0,,,1.8833333333333333,,,,1.9666666666666668,,,,,,0.9666666666666667,,,,,,6.5,0.9666666666666667,1.8666666666666667,
Rajkot,2022-10-01,1.0,,,1.935483870967742,,,,1.806451612903226,,,,,,1.0,,,,,,4.935483870967742,1.0,2.145161290322581,
Rajkot,2022-11-01,1.0,,,1.6833333333333331,,,,0.7666666666666667,,,,,,1.0,,,,,,3.716666666666667,1.0,1.9666666666666668,
Ranchi,2022-04-01,,,,,,,,,,,,,,,,,,,,1.9666666666666668,,,
Ranchi,2022-05-01,,,,,,,,,,,,,,,,,,,,2.0,,,
Ranchi,2022-06-01,,,,,,,,,,,,,,,,,,,,2.0,,,
Ranchi,2022-07-01,,,,,,,,,,,,,,,,0.2903225806451613,,,,4.741935483870968,,,
Ranchi,2022-08-01,,,,,,,,,,0.7096774193548387,,,,,,1.032258064516129,,,,6.516129032258065,,,
Ranchi,2022-09-01,,,,,,,,,,1.0,,,,,,1.0,,,,6.666666666666667,,,
Ranchi,2022-10-01,,,,,,,,,,1.032258064516129,,,,,,1.032258064516129,,,,7.0,,,
Ranchi,2022-11-01,,,,,,,,,,0.5,,,,,,0.5,,,,4.5,,,
Sangli,2022-04-01,,,,0.7333333333333333,,,,1.0,,0.43333333333333335,,,,,,,,,,7.366666666666666,,2.166666666666667,
Sangli,2022-05-01,,,,,,,,1.0,,0.7903225806451613,,,,,,,,,,8.548387096774194,,2.4516129032258065,
Sangli,2022-06-01,,,,,,,,1.0,,0.9833333333333333,,,,,,,,,,9.183333333333334,,3.516666666666667,
Sangli,2022-07-01,,,,,,,,1.0,,0.3548387096774194,,,,,,,,,,8.903225806451612,,4.32258064516129,
Sangli,2022-08-01,1.0,,,,,,,1.032258064516129,,,,,,,,,,,,9.564516129032258,,7.306451612903226,
Sangli,2022-09-01,1.0,,,0.26666666666666666,,,,1.0,,,,,,,,,,,,10.866666666666667,,9.4,
Sangli,2022-10-01,0.3225806451612903,,,,,,,1.0,,,,,,,,,,,,10.67741935483871,,8.225806451612904,
Sangli,2022-11-01,1.0666666666666667,,,,,,,2.0,,,,,,,,,,,,24.46666666666667,,18.233333333333334,
Simba,2022-04-01,0.8666666666666667,4.3,,76.85000000000001,,1.0,,,13.433333333333334,12.5,,,,28.616666666666667,,2.966666666666667,,2.1,,18.766666666666666,10.266666666666667,111.2,
Simba,2022-05-01,0.741965806350538,4.016072484794585,,70.87102027642351,,1.0,,,13.96774039417644,12.048377832159595,,,,28.7259547600806,,3.2580472141679993,,2.161282011246465,,16.48379568436705,8.806463147733522,100.25759966095092,
Simba,2022-06-01,0.23333333333333334,4.033333333333333,,74.43333333333334,,1.0,,,14.183333333333334,13.066666666666666,,,,34.35,,5.8999999999999995,,3.2333333333333334,,20.099999999999998,9.5,141.70000000000002,
Simba,2022-07-01,,4.274193548387096,,86.09677419354838,,1.0,,,14.112903225806452,14.225806451612904,,,,41.774193548387096,,2.0483870967741935,,2.903225806451613,,16.241935483870968,8.016129032258064,163.11290322580646,
Simba,2022-08-01,,4.064516129032258,,79.46774193548387,,1.064516129032258,,,16.532258064516128,13.887096774193548,,,,39.83870967741935,,2.129032258064516,,2.1774193548387095,,14.935483870967742,9.580645161290322,129.0,
Simba,2022-09-01,0.5333333333333333,3.1,,69.56666666666668,,1.0333333333333334,,,16.233333333333334,14.600000000000001,,,,38.0,,2.1833333333333336,,1.0666666666666667,,14.766666666666666,8.533333333333333,131.13333333333333,
Simba,2022-10-01,0.5161290322580645,2.854838709677419,,74.41935483870968,1.032258064516129,,,,16.451612903225808,14.806451612903224,,,,46.53225806451613,,2.370967741935484,,1.096774193548387,,14.483870967741936,9.241935483870968,157.69354838709677,
Simba,2022-11-01,0.0,2.716666666666667,,67.01666666666667,,1.4333333333333336,,,13.233333333333334,14.766666666666666,,,,46.233333333333334,,2.25,,1.0666666666666667,,14.833333333333332,8.6,156.91666666666669,
Surat,2022-04-01,1.0,,,2.0,,,,1.0,,2.0,,,,2.083333333333333,,1.0,,,,10.066666666666666,,2.4,
Surat,2022-05-01,1.0,,,1.4516129032258065,,,,1.032258064516129,,2.0,,,,2.806451612903226,,1.032258064516129,,,,8.983870967741936,,1.5161290322580645,
Surat,2022-06-01,1.0,,,1.0,,,,0.9833333333333333,,1.8333333333333335,,,,2.966666666666667,,1.0,,,,10.383333333333333,,1.0666666666666667,
Surat,2022-07-01,1.0,,,1.7419354838709677,,,,0.8709677419354839,,1.0,,,,3.6935483870967745,,0.967741935483871,,,,8.967741935483872,0.9032258064516129,1.6451612903225805,
Surat,2022-08-01,1.0,,,1.6774193548387095,,,,1.1612903225806452,,1.0,,,,3.3225806451612905,,1.0,,,,10.096774193548388,1.032258064516129,0.3225806451612903,
Surat,2022-09-01,0.9333333333333333,,,2.0,,,,0.3333333333333333,,1.0,,,,3.3666666666666667,,0.9666666666666667,,,,7.616666666666667,1.0,1.7333333333333334,
Surat,2022-10-01,1.0,1.4516129032258065,,1.838709677419355,,,,,,1.0,,,,1.935483870967742,,1.0,,,,7.887096774193548,1.0,4.096774193548387,
Surat,2022-11-01,1.0,2.7,,2.0,,,,,,0.0,,,,2.033333333333333,,1.0,,,,7.166666666666666,2.033333333333333,5.4,
VPIM,2022-04-01,1.0,,,17.666666666666668,,,20.933333333333334,4.266666666666667,6.966666666666667,8.233333333333334,1.2,,,11.8,,2.0666666666666664,,2.966666666666667,,23.53333333333333,1.0333333333333334,51.666666666666664,
VPIM,2022-05-01,1.0,,,14.903162474968273,,,19.812077437259635,4.354855320820319,7.483858145969253,8.887096774193548,1.1818181818181819,,,11.564455645092599,,3.7017059368000664,,2.967741935483871,,24.681593420413456,1.016131421744325,56.50010179392434,
VPIM,2022-06-01,2.0,,,15.533333333333335,,,19.048148148148147,4.300000000000001,5.666666666666667,8.2,1.0,,,10.833333333333334,,2.1,,2.9166666666666665,,26.533333333333335,1.0666666666666667,59.766666666666666,
VPIM,2022-07-01,1.2258064516129032,,,14.806295950148222,,,17.910059946320423,3.372569433438936,4.55684134788344,7.387096774193548,1.1400691007563732,,,9.247119570006651,,1.444928747653604,,2.870967741935484,,15.08078198977998,1.0565161138555634,57.680751635255746,
VPIM,2022-08-01,1.0,,,14.870967741935484,,,14.440860215053764,2.967741935483871,6.806451612903226,7.580645161290323,1.0,,,10.483870967741936,,1.4193548387096775,,2.935483870967742,,8.693548387096774,1.0,39.70967741935484,
VPIM,2022-09-01,1.0,,,15.033333333333333,,,12.78888888888889,4.066666666666666,5.733333333333333,7.75,1.0,,,13.266666666666667,,1.0,,2.2,,8.833333333333332,1.0,39.06666666666666,
VPIM,2022-10-01,0.7096774193548387,,,15.102150537634408,,,12.544802867383513,3.6415770609318994,5.435483870967742,6.709677419354839,1.2222222222222223,,,11.67741935483871,,0.8709677419354839,,1.8548387096774195,,9.560931899641577,1.0,36.774193548387096,
VPIM,2022-11-01,1.0,,,10.311111111111112,,,9.727777777777778,3.1444444444444444,4.1,5.866666666666667,1.1111111111111112,,,10.450000000000001,,,,1.9333333333333333,,7.505555555555556,0.9666666666666667,32.61666666666667,
Varanasi,2022-04-01,1.0,,,2.033333333333333,,,,1.0333333333333334,,,,,,2.7333333333333334,,1.0333333333333334,,,,12.833333333333334,0.8,3.1000000000000005,
Varanasi,2022-05-01,0.0,,,1.903225806451613,,,,0.8709677419354839,,,,,,2.806451612903226,,1.0,,,,12.177419354838708,1.0,3.0,
Varanasi,2022-06-01,,,,2.033333333333333,,,,0.8,,,,,,3.0,,0.1,,,,13.066666666666666,1.0,3.066666666666667,
Varanasi,2022-07-01,,,,,,,,3.0,,,,,,3.0,,,,,,16.032258064516128,1.032258064516129,3.0,
Varanasi,2022-08-01,,,,,,,,3.258064516129032,,,,,,3.129032258064516,,,,,,14.903225806451612,1.096774193548387,3.193548387096774,
Varanasi,2022-09-01,,,,2.0,,,,1.0666666666666667,,,,,,2.0,,,,1.0,,14.333333333333334,1.0333333333333334,4.133333333333334,
Varanasi,2022-10-01,,,,1.870967741935484,,,,1.032258064516129,,,,,,2.064516129032258,,,1.0,,,14.451612903225804,1.032258064516129,4.096774193548387,
Varanasi,2022-11-01,,,,1.8,,,,1.0666666666666667,,,,,,1.9333333333333333,,,,0.0,,14.533333333333333,1.0666666666666667,4.066666666666666,
Venk,2022-04-01,1.0,,,3.9333333333333336,,,5.833333333333333,4.0,0.95,1.0,,,,4.933333333333334,,,,1.0,,30.766666666666666,2.0,17.416666666666664,
Venk,2022-05-01,1.0,,,3.935483870967742,,,5.67741935483871,3.9516129032258065,0.25806451612903225,1.0,,,,4.983870967741936,,,,1.0,,30.629032258064516,2.0,15.919354838709678,
Venk,2022-06-01,0.8666666666666667,,,3.466666666666667,,,5.033333333333333,3.4333333333333336,,0.8666666666666667,,,,4.300000000000001,,,,0.8666666666666667,,27.25,1.0666666666666667,15.05,
Venk,2022-07-01,0.8387096774193549,,,2.5161290322580645,,,1.6774193548387097,1.6774193548387097,,0.8387096774193549,,,,1.6774193548387097,,,,0.8387096774193549,,16.741935483870968,0.8387096774193549,2.4193548387096775,
Venk,2022-08-01,0.8387096774193549,,,3.3548387096774195,,,4.919354838709678,3.3548387096774195,,0.8387096774193549,,,,4.0,,,,0.6129032258064516,,26.08064516129032,0.8387096774193549,13.080645161290322,
Venk,2022-09-01,1.0,,,3.75,,,5.634615384615385,4.0,,1.0,,,,4.769230769230769,,,,1.0,,30.384615384615383,1.0,13.5,
Venk,2022-10-01,0.8846153846153846,,,4.620967741935484,,,5.480769230769231,3.730769230769231,,1.3846153846153846,,,,5.0,,,,0.8846153846153846,,28.807692307692307,1.0384615384615385,15.692307692307693,
Venk,2022-11-01,0.8666666666666667,,,4.233333333333333,,,5.1000000000000005,3.466666666666667,0.7833333333333333,1.7333333333333334,,,,4.166666666666667,,,,0.8,,22.866666666666667,0.8666666666666667,10.7,
Vijaywada,2022-05-01,,,,,,,,,,,,,,,,,,,,7.225806451612903,,,
Vijaywada,2022-06-01,,,,,,,,,,,,,,,,,,,,7.1,,,
Vijaywada,2022-07-01,,,,,,,,,,,,,,,,,,,,6.0,,,
Vijaywada,2022-08-01,,,,,,,,,,,,,,,,,,,,4.161290322580645,,,
Vijaywada,2022-09-01,0.6333333333333333,,,0.6333333333333333,,,,1.2333333333333334,,,,,,2.4,,,,,,5.8999999999999995,0.6,1.6,
Vizag,2022-04-01,2.0,,,3.7666666666666666,,,,2.0,,1.0,,,,2.8666666666666667,,,,,,10.933333333333334,0.9,3.5,
Vizag,2022-05-01,2.0,,,2.967741935483871,,,,2.0,,0.9032258064516129,,,,2.967741935483871,,,,,,11.0,1.0,3.838709677419355,
Vizag,2022-06-01,1.0,,,4.966666666666667,,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,10.933333333333334,1.0,3.0,
Vizag,2022-07-01,1.935483870967742,,,2.741935483870968,,,,1.4193548387096775,,1.0,,,,1.6129032258064515,,,,1.0,,10.580645161290322,1.0,3.935483870967742,
Vizag,2022-08-01,0.967741935483871,,,3.870967741935484,,,,,,1.0,,,,,,1.0,,1.0,,10.258064516129032,1.0,7.419354838709678,
Vizag,2022-09-01,0.9666666666666667,,,2.0,,,,0.3,,1.0,,,,1.0,,1.0,,,,10.0,1.0,6.433333333333334,1.0
